id,longitude,latitude
10312,-117.77,33.88
10313,-117.78,33.89
10314,-117.8,33.85
10315,-117.82,33.85
10316,-117.82,33.85
10317,-117.8,33.85
10318,-117.82,33.84
10319,-117.81,33.84
10320,-117.79,33.84
10321,-117.78,33.85
10322,-117.78,33.86
10323,-117.76,33.87
10324,-117.78,33.81
10325,-117.77,33.8
10326,-117.8,33.79
10327,-117.79,33.8
10328,-117.77,33.85
10329,-117.76,33.84
10330,-117.75,33.84
10331,-117.76,33.83
10332,-117.77,33.84
10333,-117.76,33.86
10334,-117.75,33.83
10335,-117.74,33.85
10336,-117.78,33.82
10337,-117.76,33.81
10338,-117.81,33.8
10339,-117.81,33.79
10340,-117.8,33.81
10341,-117.8,33.78
10342,-117.8,33.78
10343,-117.69,33.8
10344,-117.66,33.61
10345,-117.66,33.62
10346,-117.67,33.61
10347,-117.66,33.61
10348,-117.66,33.61
10349,-117.66,33.6
10350,-117.66,33.6
10351,-117.67,33.61
10352,-117.68,33.63
10353,-117.68,33.63
10354,-117.67,33.63
10355,-117.62,33.77
10356,-117.6,33.72
10357,-117.67,33.6
10358,-117.66,33.59
10359,-117.67,33.6
10360,-117.66,33.58
10361,-117.67,33.57
10362,-117.66,33.57
10363,-117.7,33.62
10364,-117.69,33.62
10365,-117.68,33.61
10366,-117.69,33.61
10367,-117.68,33.6
10368,-117.65,33.65
10369,-117.66,33.64
10370,-117.67,33.64
10371,-117.66,33.65
10372,-117.65,33.65
10373,-117.65,33.63
10374,-117.65,33.65
10375,-117.66,33.63
10376,-117.63,33.65
10377,-117.62,33.64
10378,-117.64,33.63
10379,-117.64,33.64
10380,-117.64,33.65
10381,-117.63,33.62
10382,-117.63,33.63
10383,-117.65,33.62
10384,-117.64,33.62
10385,-117.66,33.62
10386,-117.65,33.6
10387,-117.64,33.61
10388,-117.65,33.6
10389,-117.64,33.59
10390,-117.66,33.58
10391,-117.65,33.57
10392,-117.65,33.58
10393,-117.66,33.57
10394,-117.65,33.59
10395,-117.67,33.54
10396,-117.67,33.54
10397,-117.67,33.55
10398,-117.67,33.56
10399,-117.64,33.51
10400,-117.64,33.51
10401,-117.55,33.52
10402,-117.59,33.61
10403,-117.58,33.6
10404,-117.49,33.64
10405,-117.59,33.67
10406,-117.53,33.69
10407,-117.59,33.66
10408,-117.58,33.66
10409,-117.58,33.65
10410,-117.59,33.66
10411,-117.59,33.65
10412,-117.6,33.65
10413,-117.61,33.67
10414,-117.64,33.66
10415,-117.59,33.65
10416,-117.58,33.65
10417,-117.61,33.63
10418,-117.65,33.53
10419,-117.62,33.42
10420,-117.63,33.38
10421,-117.61,33.41
10422,-117.61,33.42
10423,-117.6,33.41
10424,-117.62,33.47
10425,-117.63,33.45
10426,-117.63,33.47
10427,-117.61,33.45
10428,-117.63,33.46
10429,-117.64,33.45
10430,-117.65,33.42
10431,-117.64,33.45
10432,-117.62,33.43
10433,-117.62,33.43
10434,-117.62,33.43
10435,-117.65,33.4
10436,-117.62,33.43
10437,-117.61,33.43
10438,-117.62,33.42
10439,-117.62,33.42
10440,-117.6,33.45
10441,-117.59,33.44
10442,-117.59,33.4
10443,-117.59,33.41
10444,-117.6,33.42
10445,-117.61,33.43
10446,-117.6,33.43
10447,-117.61,33.44
10448,-117.59,33.43
10449,-117.67,33.47
10450,-117.67,33.46
10451,-117.67,33.44
10452,-117.67,33.46
10453,-117.66,33.46
10454,-117.66,33.46
10455,-117.66,33.48
10456,-117.65,33.49
10457,-117.64,33.49
10458,-117.65,33.48
10459,-117.65,33.48
10460,-117.63,33.5
10461,-117.63,33.47
10462,-117.65,33.46
10463,-117.64,33.48
10464,-117.65,33.45
10465,-117.73,33.49
10466,-117.76,33.48
10467,-117.74,33.51
10468,-117.73,33.53
10469,-117.72,33.54
10470,-117.72,33.53
10471,-117.72,33.51
10472,-117.72,33.49
10473,-117.73,33.49
10474,-117.73,33.51
10475,-117.69,33.6
10476,-117.68,33.6
10477,-117.69,33.6
10478,-117.7,33.6
10479,-117.69,33.6
10480,-117.69,33.6
10481,-117.69,33.59
10482,-117.68,33.59
10483,-117.69,33.58
10484,-117.68,33.59
10485,-117.69,33.58
10486,-117.68,33.47
10487,-117.68,33.48
10488,-117.68,33.49
10489,-117.68,33.49
10490,-117.67,33.49
10491,-117.67,33.49
10492,-117.68,33.51
10493,-117.68,33.49
10494,-117.69,33.48
10495,-117.69,33.47
10496,-117.66,33.51
10497,-117.66,33.5
10498,-117.67,33.51
10499,-117.67,33.51
10500,-117.67,33.51
10501,-117.69,33.47
10502,-117.7,33.47
10503,-117.7,33.47
10504,-117.69,33.47
10505,-117.7,33.47
10506,-117.72,33.43
10507,-117.68,33.55
10508,-117.68,33.54
10509,-117.68,33.52
10510,-117.69,33.55
10511,-117.69,33.54
10512,-117.69,33.53
10513,-117.69,33.52
10514,-117.7,33.51
10515,-117.69,33.52
10516,-117.7,33.53
10517,-117.71,33.52
10518,-117.71,33.51
10519,-117.71,33.51
10520,-117.68,33.57
10521,-117.69,33.55
10522,-117.69,33.55
10523,-117.7,33.54
10524,-117.7,33.55
10525,-117.7,33.56
10526,-117.7,33.56
10527,-117.7,33.57
10528,-117.71,33.54
10529,-117.71,33.54
10530,-117.71,33.58
10531,-117.7,33.57
10532,-117.71,33.57
10533,-117.71,33.57
10534,-117.68,33.51
10535,-117.69,33.51
10536,-117.7,33.5
10537,-117.71,33.49
10538,-117.7,33.5
10539,-117.7,33.48
10540,-117.7,33.48
10541,-117.71,33.47
10542,-117.74,33.46
10543,-117.71,33.47
10544,-117.7,33.68
10545,-117.76,33.71
10546,-117.75,33.71
10547,-117.76,33.7
10548,-117.77,33.71
10549,-117.77,33.7
10550,-117.77,33.7
10551,-117.69,33.65
10552,-117.71,33.65
10553,-117.7,33.65
10554,-117.71,33.64
10555,-117.71,33.63
10556,-117.71,33.63
10557,-117.71,33.63
10558,-117.7,33.63
10559,-117.72,33.64
10560,-117.7,33.62
10561,-117.7,33.63
10562,-117.71,33.62
10563,-117.76,33.72
10564,-117.76,33.72
10565,-117.75,33.72
10566,-117.76,33.72
10567,-117.76,33.71
10568,-117.74,33.73
10569,-117.69,33.66
10570,-117.69,33.66
10571,-117.67,33.67
10572,-117.67,33.66
10573,-117.68,33.65
10574,-117.64,33.68
10575,-117.7,33.72
10576,-117.69,33.65
10577,-117.7,33.64
10578,-117.69,33.63
10579,-117.69,33.64
10580,-117.69,33.64
10581,-117.82,33.71
10582,-117.82,33.72
10583,-117.81,33.73
10584,-117.8,33.72
10585,-117.81,33.71
10586,-117.82,33.72
10587,-117.77,33.7
10588,-117.77,33.69
10589,-117.77,33.69
10590,-117.77,33.69
10591,-117.78,33.69
10592,-117.78,33.68
10593,-117.78,33.69
10594,-117.8,33.69
10595,-117.79,33.69
10596,-117.79,33.68
10597,-117.8,33.68
10598,-117.8,33.69
10599,-117.8,33.69
10600,-117.8,33.68
10601,-117.8,33.68
10602,-117.81,33.67
10603,-117.81,33.67
10604,-117.81,33.67
10605,-117.81,33.67
10606,-117.81,33.67
10607,-117.81,33.68
10608,-117.78,33.68
10609,-117.78,33.68
10610,-117.79,33.68
10611,-117.78,33.68
10612,-117.79,33.68
10613,-117.79,33.68
10614,-117.8,33.67
10615,-117.8,33.67
10616,-117.8,33.67
10617,-117.81,33.69
10618,-117.81,33.68
10619,-117.82,33.68
10620,-117.82,33.68
10621,-117.82,33.67
10622,-117.83,33.68
10623,-117.82,33.68
10624,-117.77,33.67
10625,-117.77,33.72
10626,-117.77,33.72
10627,-117.77,33.71
10628,-117.77,33.71
10629,-117.77,33.71
10630,-117.78,33.71
10631,-117.78,33.71
10632,-117.79,33.73
10633,-117.78,33.7
10634,-117.79,33.7
10635,-117.79,33.71
10636,-117.79,33.71
10637,-117.79,33.7
10638,-117.8,33.7
10639,-117.79,33.7
10640,-117.79,33.69
10641,-117.79,33.69
10642,-117.8,33.69
10643,-117.8,33.55
10644,-117.79,33.56
10645,-117.81,33.56
10646,-117.8,33.55
10647,-117.77,33.6
10648,-117.8,33.53
10649,-117.78,33.54
10650,-117.79,33.55
10651,-117.75,33.54
10652,-117.77,33.51
10653,-117.77,33.55
10654,-117.73,33.57
10655,-117.86,33.67
10656,-117.82,33.67
10657,-117.83,33.67
10658,-117.83,33.66
10659,-117.83,33.66
10660,-117.81,33.67
10661,-117.8,33.66
10662,-117.81,33.66
10663,-117.81,33.66
10664,-117.82,33.66
10665,-117.84,33.64
10666,-117.87,33.61
10667,-117.86,33.61
10668,-117.88,33.55
10669,-117.84,33.6
10670,-117.86,33.62
10671,-117.86,33.62
10672,-117.85,33.62
10673,-117.85,33.61
10674,-117.85,33.62
10675,-117.86,33.63
10676,-117.77,33.54
10677,-117.76,33.54
10678,-117.77,33.54
10679,-117.77,33.53
10680,-117.8,33.52
10681,-117.76,33.53
10682,-117.76,33.53
10683,-117.76,33.53
10684,-117.77,33.53
10685,-117.78,33.51
10686,-117.73,33.63
10687,-117.74,33.62
10688,-117.75,33.64
10689,-117.72,33.62
10690,-117.72,33.62
10691,-117.71,33.61
10692,-117.72,33.63
10693,-117.72,33.62
10694,-117.73,33.61
10695,-117.74,33.62
10696,-117.74,33.61
10697,-117.74,33.61
10698,-117.75,33.61
10699,-117.75,33.6
10700,-117.75,33.61
10701,-117.73,33.61
10702,-117.7,33.61
10703,-117.7,33.6
10704,-117.71,33.6
10705,-117.71,33.6
10706,-117.72,33.61
10707,-117.72,33.61
10708,-117.71,33.61
10709,-117.71,33.61
10710,-117.71,33.6
10711,-117.7,33.6
10712,-117.7,33.6
10713,-117.7,33.59
10714,-117.84,33.66
10715,-117.84,33.66
10716,-117.84,33.65
10717,-117.83,33.66
10718,-117.83,33.65
10719,-117.83,33.65
10720,-117.82,33.66
10721,-117.81,33.63
10722,-117.82,33.65
10723,-117.8,33.63
10724,-117.8,33.64
10725,-117.8,33.63
10726,-117.82,33.64
10727,-117.81,33.64
10728,-117.81,33.64
10729,-117.88,33.6
10730,-117.87,33.6
10731,-117.87,33.6
10732,-117.87,33.59
10733,-117.87,33.6
10734,-117.86,33.6
10735,-117.87,33.6
10736,-117.89,33.6
10737,-117.9,33.61
10738,-117.91,33.61
10739,-117.91,33.6
10740,-117.92,33.57
10741,-117.9,33.6
10742,-117.92,33.61
10743,-117.91,33.61
10744,-117.92,33.61
10745,-117.92,33.61
10746,-117.91,33.61
10747,-117.88,33.63
10748,-117.89,33.62
10749,-117.88,33.64
10750,-117.9,33.61
10751,-117.89,33.61
10752,-117.89,33.61
10753,-117.89,33.61
10754,-117.89,33.61
10755,-117.89,33.6
10756,-117.89,33.61
10757,-117.9,33.61
10758,-117.87,33.64
10759,-117.86,33.65
10760,-117.87,33.63
10761,-117.87,33.62
10762,-117.87,33.62
10763,-117.88,33.65
10764,-117.9,33.63
10765,-117.91,33.63
10766,-117.9,33.63
10767,-117.9,33.63
10768,-117.9,33.63
10769,-117.88,33.66
10770,-117.89,33.66
10771,-117.9,33.66
10772,-117.9,33.65
10773,-117.89,33.66
10774,-117.9,33.65
10775,-117.9,33.64
10776,-117.9,33.65
10777,-117.9,33.65
10778,-117.91,33.65
10779,-117.9,33.65
10780,-117.91,33.65
10781,-117.91,33.64
10782,-117.9,33.64
10783,-117.91,33.64
10784,-117.91,33.64
10785,-117.91,33.63
10786,-117.92,33.63
10787,-117.91,33.63
10788,-117.92,33.64
10789,-117.91,33.64
10790,-117.92,33.63
10791,-117.91,33.63
10792,-117.92,33.62
10793,-117.92,33.63
10794,-117.92,33.62
10795,-117.91,33.61
10796,-117.91,33.62
10797,-117.91,33.62
10798,-117.92,33.61
10799,-117.93,33.62
10800,-117.93,33.62
10801,-117.94,33.62
10802,-117.95,33.63
10803,-117.96,33.6
10804,-117.93,33.61
10805,-117.93,33.62
10806,-117.94,33.62
10807,-117.94,33.65
10808,-117.93,33.65
10809,-117.93,33.64
10810,-117.94,33.64
10811,-117.93,33.64
10812,-117.92,33.64
10813,-117.94,33.64
10814,-117.93,33.64
10815,-117.95,33.63
10816,-117.95,33.63
10817,-117.93,33.63
10818,-117.95,33.63
10819,-117.91,33.65
10820,-117.92,33.64
10821,-117.92,33.65
10822,-117.93,33.65
10823,-117.91,33.65
10824,-117.92,33.65
10825,-117.92,33.65
10826,-117.92,33.65
10827,-117.93,33.65
10828,-117.92,33.68
10829,-117.93,33.67
10830,-117.94,33.67
10831,-117.94,33.66
10832,-117.94,33.65
10833,-117.93,33.65
10834,-117.93,33.69
10835,-117.93,33.69
10836,-117.92,33.68
10837,-117.93,33.68
10838,-117.94,33.68
10839,-117.92,33.67
10840,-117.93,33.66
10841,-117.93,33.65
10842,-117.91,33.69
10843,-117.91,33.67
10844,-117.9,33.68
10845,-117.9,33.67
10846,-117.89,33.68
10847,-117.9,33.67
10848,-117.91,33.67
10849,-117.91,33.66
10850,-117.91,33.65
10851,-117.91,33.66
10852,-117.9,33.66
10853,-117.9,33.66
10854,-117.9,33.69
10855,-117.87,33.69
10856,-117.89,33.68
10857,-117.88,33.69
10858,-117.86,33.71
10859,-117.86,33.71
10860,-117.87,33.71
10861,-117.87,33.71
10862,-117.87,33.7
10863,-117.87,33.7
10864,-117.88,33.71
10865,-117.88,33.71
10866,-117.88,33.71
10867,-117.88,33.7
10868,-117.88,33.7
10869,-117.88,33.7
10870,-117.88,33.7
10871,-117.9,33.72
10872,-117.91,33.72
10873,-117.9,33.72
10874,-117.9,33.73
10875,-117.89,33.72
10876,-117.89,33.72
10877,-117.88,33.73
10878,-117.88,33.72
10879,-117.88,33.72
10880,-117.9,33.71
10881,-117.89,33.71
10882,-117.89,33.71
10883,-117.9,33.71
10884,-117.89,33.71
10885,-117.9,33.71
10886,-117.92,33.7
10887,-117.91,33.71
10888,-117.89,33.7
10889,-117.9,33.7
10890,-117.9,33.7
10891,-117.86,33.73
10892,-117.86,33.72
10893,-117.87,33.72
10894,-117.87,33.72
10895,-117.86,33.72
10896,-117.86,33.72
10897,-117.85,33.73
10898,-117.84,33.73
10899,-117.84,33.74
10900,-117.84,33.74
10901,-117.84,33.74
10902,-117.83,33.74
10903,-117.86,33.75
10904,-117.86,33.75
10905,-117.86,33.75
10906,-117.86,33.76
10907,-117.85,33.74
10908,-117.85,33.75
10909,-117.86,33.74
10910,-117.86,33.74
10911,-117.85,33.74
10912,-117.86,33.73
10913,-117.86,33.73
10914,-117.86,33.73
10915,-117.87,33.74
10916,-117.87,33.73
10917,-117.87,33.74
10918,-117.86,33.74
10919,-117.86,33.73
10920,-117.86,33.74
10921,-117.89,33.73
10922,-117.9,33.73
10923,-117.9,33.73
10924,-117.88,33.73
10925,-117.88,33.73
10926,-117.89,33.75
10927,-117.89,33.74
10928,-117.89,33.74
10929,-117.9,33.75
10930,-117.9,33.74
10931,-117.9,33.74
10932,-117.91,33.74
10933,-117.91,33.73
10934,-117.9,33.73
10935,-117.9,33.74
10936,-117.9,33.74
10937,-117.9,33.74
10938,-117.89,33.74
10939,-117.89,33.74
10940,-117.89,33.73
10941,-117.88,33.75
10942,-117.88,33.74
10943,-117.88,33.74
10944,-117.88,33.74
10945,-117.87,33.74
10946,-117.88,33.74
10947,-117.88,33.74
10948,-117.87,33.76
10949,-117.87,33.75
10950,-117.87,33.75
10951,-117.86,33.75
10952,-117.86,33.75
10953,-117.87,33.75
10954,-117.87,33.75
10955,-117.88,33.76
10956,-117.88,33.76
10957,-117.88,33.75
10958,-117.88,33.75
10959,-117.9,33.76
10960,-117.9,33.75
10961,-117.89,33.76
10962,-117.89,33.75
10963,-117.88,33.78
10964,-117.88,33.77
10965,-117.88,33.78
10966,-117.89,33.77
10967,-117.89,33.77
10968,-117.89,33.76
10969,-117.87,33.77
10970,-117.87,33.76
10971,-117.86,33.77
10972,-117.86,33.76
10973,-117.84,33.76
10974,-117.85,33.76
10975,-117.84,33.76
10976,-117.84,33.76
10977,-117.84,33.75
10978,-117.85,33.76
10979,-117.84,33.77
10980,-117.85,33.77
10981,-117.84,33.77
10982,-117.84,33.76
10983,-117.83,33.75
10984,-117.82,33.75
10985,-117.82,33.75
10986,-117.82,33.74
10987,-117.83,33.75
10988,-117.81,33.75
10989,-117.8,33.74
10990,-117.81,33.73
10991,-117.81,33.74
10992,-117.81,33.73
10993,-117.81,33.73
10994,-117.82,33.73
10995,-117.82,33.73
10996,-117.82,33.73
10997,-117.83,33.74
10998,-117.83,33.73
10999,-117.8,33.76
11000,-117.79,33.76
11001,-117.79,33.75
11002,-117.79,33.75
11003,-117.8,33.75
11004,-117.8,33.74
11005,-117.81,33.75
11006,-117.79,33.77
11007,-117.79,33.77
11008,-117.78,33.76
11009,-117.78,33.78
11010,-117.76,33.79
11011,-117.77,33.76
11012,-117.82,33.77
11013,-117.83,33.77
11014,-117.83,33.77
11015,-117.82,33.76
11016,-117.82,33.77
11017,-117.82,33.76
11018,-117.81,33.76
11019,-117.8,33.77
11020,-117.81,33.77
11021,-117.81,33.83
11022,-117.83,33.83
11023,-117.83,33.83
11024,-117.82,33.8
11025,-117.83,33.79
11026,-117.82,33.79
11027,-117.83,33.8
11028,-117.83,33.8
11029,-117.84,33.79
11030,-117.83,33.79
11031,-117.84,33.79
11032,-117.84,33.78
11033,-117.84,33.78
11034,-117.81,33.79
11035,-117.82,33.78
11036,-117.81,33.78
11037,-117.82,33.78
11038,-117.81,33.82
11039,-117.8,33.83
11040,-117.82,33.82
11041,-117.81,33.81
11042,-117.81,33.82
11043,-117.82,33.81
11044,-117.83,33.82
11045,-117.83,33.82
11046,-117.83,33.81
11047,-117.82,33.81
11048,-117.83,33.81
11049,-117.82,33.81
11050,-117.85,33.79
11051,-117.85,33.79
11052,-117.86,33.79
11053,-117.85,33.79
11054,-117.85,33.78
11055,-117.86,33.78
11056,-117.85,33.77
11057,-117.85,33.79
11058,-117.86,33.79
11059,-117.86,33.78
11060,-117.87,33.78
11061,-117.87,33.78
11062,-117.87,33.78
11063,-117.86,33.8
11064,-117.86,33.79
11065,-117.87,33.79
11066,-117.88,33.79
11067,-117.89,33.78
11068,-117.9,33.78
11069,-117.85,33.84
11070,-117.86,33.84
11071,-117.85,33.84
11072,-117.85,33.83
11073,-117.86,33.83
11074,-117.84,33.84
11075,-117.86,33.8
11076,-117.85,33.81
11077,-117.85,33.81
11078,-117.85,33.8
11079,-117.85,33.8
11080,-117.84,33.81
11081,-117.84,33.8
11082,-117.84,33.8
11083,-117.86,33.82
11084,-117.84,33.82
11085,-117.84,33.84
11086,-117.89,33.84
11087,-117.89,33.83
11088,-117.9,33.83
11089,-117.89,33.82
11090,-117.89,33.8
11091,-117.89,33.82
11092,-117.89,33.82
11093,-117.87,33.81
11094,-117.87,33.84
11095,-117.88,33.84
11096,-117.88,33.84
11097,-117.87,33.83
11098,-117.88,33.83
11099,-117.88,33.83
11100,-117.88,33.82
11101,-117.88,33.82
11102,-117.87,33.82
11103,-117.88,33.85
11104,-117.88,33.85
11105,-117.88,33.84
11106,-117.88,33.84
11107,-117.9,33.85
11108,-117.9,33.85
11109,-117.89,33.85
11110,-117.9,33.85
11111,-117.89,33.85
11112,-117.9,33.84
11113,-117.89,33.84
11114,-117.88,33.85
11115,-117.88,33.84
11116,-117.87,33.84
11117,-117.87,33.84
11118,-117.87,33.84
11119,-117.87,33.84
11120,-117.85,33.85
11121,-117.86,33.85
11122,-117.92,33.85
11123,-117.92,33.84
11124,-117.92,33.85
11125,-117.91,33.85
11126,-117.91,33.84
11127,-117.91,33.85
11128,-117.91,33.84
11129,-117.93,33.85
11130,-117.94,33.85
11131,-117.93,33.85
11132,-117.93,33.85
11133,-117.93,33.85
11134,-117.93,33.85
11135,-117.94,33.85
11136,-117.93,33.84
11137,-117.95,33.85
11138,-117.96,33.85
11139,-117.97,33.85
11140,-117.96,33.85
11141,-117.95,33.84
11142,-117.95,33.84
11143,-117.95,33.84
11144,-117.94,33.84
11145,-117.94,33.84
11146,-117.98,33.85
11147,-117.98,33.84
11148,-117.98,33.84
11149,-117.97,33.85
11150,-117.96,33.84
11151,-117.97,33.84
11152,-117.97,33.84
11153,-117.97,33.84
11154,-117.97,33.84
11155,-117.99,33.84
11156,-117.97,33.83
11157,-117.98,33.84
11158,-117.98,33.83
11159,-118.0,33.82
11160,-118.01,33.82
11161,-118.01,33.83
11162,-118.01,33.83
11163,-118.0,33.83
11164,-118.0,33.83
11165,-118.0,33.82
11166,-117.99,33.83
11167,-117.99,33.82
11168,-117.99,33.83
11169,-117.99,33.82
11170,-117.98,33.83
11171,-117.98,33.82
11172,-117.98,33.82
11173,-117.98,33.83
11174,-117.97,33.83
11175,-117.97,33.82
11176,-117.97,33.82
11177,-117.96,33.83
11178,-117.96,33.83
11179,-117.96,33.83
11180,-117.95,33.84
11181,-117.94,33.83
11182,-117.95,33.83
11183,-117.94,33.82
11184,-117.94,33.82
11185,-117.95,33.82
11186,-117.95,33.83
11187,-117.96,33.83
11188,-117.95,33.83
11189,-117.93,33.83
11190,-117.92,33.82
11191,-117.94,33.82
11192,-117.94,33.82
11193,-117.93,33.82
11194,-117.92,33.84
11195,-117.92,33.83
11196,-117.93,33.83
11197,-117.93,33.84
11198,-117.93,33.84
11199,-117.91,33.84
11200,-117.9,33.83
11201,-117.91,33.83
11202,-117.92,33.83
11203,-117.91,33.84
11204,-117.91,33.84
11205,-117.91,33.83
11206,-117.91,33.83
11207,-117.92,33.83
11208,-117.92,33.83
11209,-117.91,33.83
11210,-117.9,33.82
11211,-117.92,33.82
11212,-117.91,33.82
11213,-117.91,33.82
11214,-117.91,33.81
11215,-117.91,33.82
11216,-117.93,33.81
11217,-117.92,33.81
11218,-117.93,33.8
11219,-117.92,33.8
11220,-117.9,33.8
11221,-117.9,33.8
11222,-117.9,33.8
11223,-117.9,33.8
11224,-117.94,33.81
11225,-117.94,33.81
11226,-117.94,33.81
11227,-117.94,33.81
11228,-117.94,33.8
11229,-117.94,33.81
11230,-117.93,33.8
11231,-117.95,33.82
11232,-117.95,33.82
11233,-117.96,33.82
11234,-117.96,33.82
11235,-117.96,33.8
11236,-117.96,33.81
11237,-117.96,33.81
11238,-117.96,33.81
11239,-117.96,33.82
11240,-117.96,33.82
11241,-117.95,33.81
11242,-117.96,33.81
11243,-117.95,33.81
11244,-118.0,33.81
11245,-118.0,33.81
11246,-118.01,33.81
11247,-118.0,33.82
11248,-118.0,33.81
11249,-118.0,33.81
11250,-117.99,33.8
11251,-118.0,33.81
11252,-117.99,33.82
11253,-117.99,33.81
11254,-117.99,33.81
11255,-117.99,33.81
11256,-117.98,33.81
11257,-117.98,33.81
11258,-117.98,33.81
11259,-117.97,33.81
11260,-117.97,33.81
11261,-117.99,33.8
11262,-117.99,33.79
11263,-117.99,33.79
11264,-117.99,33.79
11265,-117.98,33.8
11266,-117.98,33.79
11267,-117.98,33.8
11268,-117.97,33.8
11269,-117.97,33.79
11270,-118.0,33.79
11271,-117.99,33.78
11272,-117.99,33.79
11273,-117.98,33.78
11274,-117.97,33.79
11275,-117.99,33.78
11276,-117.97,33.78
11277,-117.98,33.78
11278,-117.96,33.8
11279,-117.96,33.79
11280,-117.96,33.8
11281,-117.96,33.8
11282,-117.95,33.79
11283,-117.95,33.78
11284,-117.96,33.79
11285,-117.96,33.78
11286,-117.94,33.8
11287,-117.95,33.79
11288,-117.95,33.8
11289,-117.95,33.8
11290,-117.94,33.79
11291,-117.93,33.78
11292,-117.94,33.78
11293,-117.93,33.79
11294,-117.93,33.79
11295,-117.92,33.79
11296,-117.92,33.79
11297,-117.92,33.79
11298,-117.91,33.79
11299,-117.91,33.78
11300,-117.93,33.78
11301,-117.92,33.77
11302,-117.91,33.78
11303,-117.92,33.78
11304,-117.95,33.78
11305,-117.94,33.77
11306,-117.94,33.77
11307,-117.94,33.78
11308,-117.94,33.78
11309,-117.93,33.77
11310,-117.96,33.78
11311,-117.95,33.78
11312,-117.96,33.78
11313,-117.95,33.77
11314,-117.95,33.77
11315,-117.96,33.77
11316,-117.97,33.77
11317,-117.97,33.77
11318,-117.97,33.77
11319,-117.99,33.77
11320,-117.98,33.77
11321,-117.97,33.76
11322,-117.98,33.77
11323,-117.98,33.76
11324,-117.97,33.76
11325,-117.96,33.76
11326,-117.96,33.76
11327,-117.96,33.75
11328,-117.95,33.76
11329,-117.94,33.76
11330,-117.94,33.76
11331,-117.95,33.76
11332,-117.94,33.75
11333,-117.96,33.75
11334,-117.96,33.75
11335,-117.95,33.75
11336,-117.95,33.75
11337,-117.97,33.76
11338,-117.97,33.75
11339,-117.97,33.75
11340,-117.93,33.76
11341,-117.93,33.75
11342,-117.93,33.75
11343,-117.93,33.76
11344,-117.93,33.76
11345,-117.92,33.75
11346,-117.92,33.75
11347,-117.89,33.77
11348,-117.9,33.77
11349,-117.91,33.77
11350,-117.91,33.76
11351,-117.92,33.76
11352,-117.91,33.76
11353,-117.92,33.75
11354,-117.92,33.75
11355,-117.91,33.75
11356,-117.93,33.74
11357,-117.93,33.74
11358,-117.93,33.74
11359,-117.92,33.74
11360,-117.92,33.74
11361,-117.91,33.74
11362,-117.92,33.74
11363,-117.93,33.73
11364,-117.94,33.74
11365,-117.94,33.73
11366,-117.95,33.74
11367,-117.95,33.74
11368,-117.95,33.74
11369,-117.98,33.7
11370,-117.98,33.71
11371,-117.99,33.71
11372,-117.98,33.71
11373,-117.96,33.68
11374,-117.97,33.68
11375,-117.96,33.68
11376,-117.96,33.68
11377,-117.96,33.68
11378,-117.97,33.68
11379,-117.95,33.69
11380,-117.95,33.68
11381,-117.95,33.68
11382,-117.95,33.68
11383,-117.95,33.67
11384,-117.95,33.67
11385,-117.95,33.66
11386,-117.95,33.66
11387,-117.98,33.65
11388,-117.98,33.65
11389,-117.98,33.65
11390,-117.98,33.64
11391,-117.97,33.74
11392,-117.97,33.74
11393,-117.97,33.73
11394,-117.97,33.73
11395,-117.96,33.74
11396,-117.96,33.73
11397,-117.97,33.73
11398,-117.97,33.72
11399,-117.95,33.72
11400,-117.96,33.72
11401,-117.93,33.73
11402,-117.93,33.72
11403,-117.92,33.73
11404,-117.92,33.73
11405,-117.92,33.72
11406,-117.96,33.71
11407,-117.95,33.71
11408,-117.96,33.71
11409,-117.95,33.71
11410,-117.94,33.71
11411,-117.93,33.71
11412,-117.94,33.7
11413,-117.95,33.69
11414,-117.95,33.7
11415,-117.98,33.69
11416,-117.97,33.69
11417,-117.98,33.7
11418,-117.96,33.7
11419,-117.96,33.7
11420,-117.96,33.69
11421,-117.96,33.69
11422,-117.98,33.7
11423,-117.98,33.71
11424,-117.97,33.71
11425,-117.97,33.71
11426,-117.99,33.7
11427,-117.98,33.7
11428,-117.99,33.69
11429,-117.98,33.69
11430,-117.97,33.67
11431,-117.97,33.66
11432,-117.96,33.67
11433,-117.96,33.66
11434,-117.96,33.65
11435,-117.97,33.65
11436,-117.97,33.63
11437,-117.96,33.65
11438,-117.96,33.65
11439,-117.96,33.65
11440,-117.98,33.61
11441,-117.97,33.73
11442,-117.98,33.73
11443,-117.98,33.72
11444,-117.98,33.72
11445,-117.98,33.67
11446,-117.98,33.66
11447,-117.97,33.67
11448,-117.97,33.66
11449,-117.98,33.68
11450,-117.98,33.68
11451,-117.98,33.68
11452,-117.97,33.68
11453,-117.97,33.68
11454,-118.01,33.67
11455,-118.01,33.67
11456,-118.01,33.66
11457,-118.0,33.66
11458,-118.02,33.65
11459,-117.99,33.68
11460,-117.99,33.68
11461,-117.99,33.67
11462,-117.99,33.68
11463,-117.99,33.67
11464,-117.99,33.67
11465,-117.99,33.67
11466,-118.0,33.66
11467,-117.99,33.66
11468,-117.99,33.66
11469,-118.02,33.62
11470,-118.05,33.65
11471,-118.0,33.68
11472,-118.0,33.67
11473,-118.0,33.71
11474,-117.99,33.71
11475,-117.99,33.71
11476,-118.02,33.71
