id,state,medianHouseValue,housingMedianAge,totalBedrooms,totalRooms,households,population,medianIncome
9719,CA,293.803,41.0,67.0,427.0,65.0,270.0,33472.0
9722,CA,322.904,16.0,133.0,834.0,129.0,407.0,52729.0
9743,CA,286.5,22.0,231.0,1579.0,223.0,752.0,52203.0
9752,CA,283.1,22.0,532.0,3563.0,506.0,1610.0,50162.00000000001
9753,CA,291.803,15.0,839.0,5893.0,813.0,2330.0,61551.0
9754,CA,270.003,34.0,140.0,740.0,138.0,365.0,51788.0
9755,CA,336.603,25.0,583.0,3907.0,588.0,1532.0,76245.0
9756,CA,390.102,17.0,590.0,4038.0,561.0,1600.0,80922.0
9762,CA,274.6,36.0,565.0,2953.0,518.0,1265.0,44208.99999999999
9763,CA,377.002,30.0,522.0,3188.0,497.0,1121.0,56383.0
9764,CA,279.1,28.0,345.0,1974.0,349.0,970.0,42500.0
9765,CA,288.404,20.0,481.0,2151.0,432.0,1054.0,35039.0
9767,CA,405.804,11.0,287.0,1581.0,209.0,467.0,61668.0
9791,CA,362.502,22.0,249.0,962.0,190.0,593.0,26094.0
9792,CA,450.004,27.0,275.0,730.0,218.0,411.0,32375.0
9793,CA,387.501,21.0,1771.0,10057.0,1622.0,3086.0,51506.0
9794,CA,378.804,24.0,363.0,1749.0,364.0,888.0,55469.0
9795,CA,426.001,22.0,359.0,2321.0,342.0,804.0,101854.0
9796,CA,357.403,21.0,535.0,3168.0,437.0,1315.0,65234.0
9797,CA,500.004,30.0,461.0,2833.0,370.0,901.0,58141.99999999999
9798,CA,394.402,44.0,739.0,3947.0,602.0,1375.0,41740.00000000001
9799,CA,398.802,40.0,838.0,5468.0,716.0,1783.0,57248.0
9800,CA,468.003,33.0,891.0,5326.0,744.0,1672.0,39792.0
9801,CA,369.103,nan,449.0,2124.0,341.0,643.0,55164.0
9802,CA,487.102,32.0,585.0,2723.0,386.0,628.0,34048.0
9803,CA,364.001,42.0,540.0,2147.0,419.0,751.0,27039.0
9804,CA,465.801,38.0,422.0,2192.0,300.0,494.0,37852.0
9805,CA,452.804,44.0,636.0,3498.0,415.0,696.0,36000.0
9806,CA,500.002,52.0,486.0,2618.0,317.0,586.0,32750.0
9807,CA,407.804,31.0,252.0,1736.0,170.0,499.0,63835.0
9808,CA,386.503,26.0,357.0,2203.0,298.0,624.0,50621.0
9809,CA,469.901,34.0,506.0,3155.0,430.0,797.0,71198.0
9810,CA,417.103,25.0,530.0,3553.0,442.0,1108.0,58505.0
9811,CA,500.0,25.0,695.0,4914.0,610.0,1481.0,67770.0
9812,CA,500.001,30.0,413.0,3153.0,275.0,571.0,144113.0
9815,CA,278.003,37.0,441.0,2352.0,430.0,1065.0,37250.0
9816,CA,268.002,29.0,665.0,3044.0,620.0,1230.0,31359.0
9828,CA,286.404,56.0,602.0,2584.0,445.0,791.0,25263.0
9829,CA,290.001,53.0,160.0,543.0,146.0,243.0,35865.0
9831,CA,279.2,46.0,195.0,818.0,196.0,392.0,21776.0
9832,CA,313.903,28.0,853.0,3983.0,778.0,1586.0,35147.0
9833,CA,319.803,33.0,345.0,1744.0,332.0,642.0,31911.999999999996
9834,CA,311.101,44.0,197.0,1080.0,182.0,406.0,34943.0
9835,CA,287.503,44.0,200.0,1050.0,183.0,428.0,43571.0
9836,CA,339.1,36.0,177.0,880.0,169.0,350.0,34167.0
9845,CA,301.0,45.0,511.0,2689.0,462.0,1025.0,46182.0
9846,CA,289.303,32.0,372.0,1431.0,393.0,707.0,31977.000000000004
9847,CA,291.3,33.0,337.0,2034.0,325.0,966.0,46964.0
9848,CA,329.504,35.0,411.0,2605.0,410.0,1111.0,55519.0
9849,CA,339.103,18.0,835.0,5043.0,712.0,1680.0,62323.00000000001
9851,CA,500.004,20.0,200.0,659.0,177.0,249.0,12656.0
9855,CA,500.003,36.0,114.0,786.0,117.0,263.0,69180.0
9856,CA,450.002,33.0,874.0,4910.0,904.0,3442.0,40432.0
9857,CA,347.701,20.0,992.0,6334.0,957.0,2670.0,57577.99999999999
9858,CA,500.001,13.0,414.0,3031.0,367.0,1029.0,69615.0
9859,CA,278.803,24.0,402.0,1620.0,385.0,688.0,42109.0
9900,CA,325.001,22.0,114.0,534.0,84.0,142.0,19875.0
9904,CA,281.102,36.0,708.0,4519.0,670.0,1776.0,52444.0
9931,CA,269.902,18.0,499.0,3544.0,462.0,1581.0,53351.0
9938,CA,269.301,35.0,211.0,1275.0,184.0,555.0,44861.00000000001
9940,CA,275.003,44.0,21.0,107.0,27.0,42.0,75197.0
9951,CA,287.5,28.0,169.0,1022.0,166.0,505.0,45694.0
9952,CA,267.604,21.0,1019.0,4868.0,1016.0,1726.0,25684.999999999996
9957,CA,331.3,13.0,655.0,4270.0,602.0,1625.0,55266.0
9958,CA,361.103,32.0,340.0,2027.0,312.0,848.0,47833.0
9959,CA,304.8,39.0,123.0,832.0,113.0,273.0,63427.0
9960,CA,304.002,44.0,193.0,1069.0,178.0,420.0,36389.0
9961,CA,398.803,26.0,348.0,1823.0,183.0,350.0,69931.0
9962,CA,339.2,36.0,320.0,2048.0,267.0,783.0,58150.00000000001
9963,CA,325.901,34.0,575.0,3440.0,541.0,1539.0,55368.00000000001
9964,CA,280.801,38.0,303.0,1938.0,285.0,824.0,61089.0
9965,CA,336.7,38.0,236.0,1231.0,207.0,548.0,48750.0
9966,CA,348.204,31.0,399.0,2280.0,325.0,769.0,46379.0
9971,CA,276.501,39.0,508.0,3051.0,441.0,1288.0,43125.0
9977,CA,303.304,20.0,203.0,1038.0,198.0,589.0,53698.0
9979,CA,275.802,35.0,335.0,1737.0,311.0,789.0,36641.0
9984,CA,300.003,38.0,321.0,1709.0,257.0,708.0,34539.0
10006,CA,361.901,15.0,290.0,2000.0,246.0,589.0,55161.0
10112,CA,303.802,29.0,548.0,3250.0,505.0,1456.0,51083.99999999999
10114,CA,267.9,31.0,433.0,2238.0,438.0,1139.0,44500.0
10119,CA,267.703,nan,624.0,4566.0,667.0,2049.0,55830.0
10125,CA,291.701,23.0,366.0,2579.0,350.0,1208.0,62452.0
10126,CA,350.504,17.0,845.0,5802.0,791.0,2316.0,63433.0
10128,CA,306.703,17.0,862.0,6103.0,867.0,2774.0,76486.0
10131,CA,267.6,28.0,118.0,701.0,129.0,391.0,59177.0
10136,CA,267.1,24.0,380.0,2253.0,385.0,1019.0,49766.0
10142,CA,288.7,nan,216.0,1427.0,228.0,655.0,65284.00000000001
10147,CA,302.101,20.0,404.0,2184.0,340.0,1276.0,51952.0
10148,CA,336.902,36.0,382.0,2870.0,414.0,1205.0,61825.0
10149,CA,411.804,29.0,311.0,2558.0,316.0,894.0,95561.0
10150,CA,293.504,31.0,115.0,832.0,137.0,386.0,93125.0
10151,CA,400.001,21.0,489.0,2897.0,431.0,1118.0,54715.99999999999
10152,CA,337.9,13.0,324.0,1814.0,316.0,1013.0,63489.00000000001
10153,CA,364.6,27.0,301.0,1699.0,273.0,678.0,52017.0
10154,CA,349.603,21.0,577.0,3825.0,571.0,1432.0,69399.0
10155,CA,375.401,31.0,348.0,2699.0,358.0,948.0,90055.0
10156,CA,467.604,17.0,192.0,1675.0,209.0,679.0,131107.0
10158,CA,269.501,19.0,1319.0,8099.0,1316.0,3857.0,60076.0
10159,CA,381.501,nan,285.0,1902.0,294.0,1073.0,72532.0
10160,CA,372.603,17.0,479.0,3061.0,498.0,1680.0,68429.0
10161,CA,346.902,13.0,356.0,2426.0,350.0,1215.0,65635.0
10163,CA,341.3,nan,463.0,3579.0,469.0,1590.0,62556.0
10164,CA,349.002,17.0,247.0,1665.0,256.0,755.0,65764.0
10165,CA,334.101,26.0,252.0,1335.0,232.0,629.0,44375.0
10166,CA,313.004,nan,1529.0,8840.0,1454.0,3949.0,56441.0
10167,CA,500.004,31.0,332.0,2632.0,323.0,957.0,99071.0
10168,CA,459.6,31.0,408.0,2581.0,376.0,1080.0,67528.0
10169,CA,365.103,39.0,344.0,2160.0,336.0,837.0,53738.0
10170,CA,500.004,nan,244.0,2029.0,257.0,712.0,97956.0
10191,CA,275.002,36.0,357.0,1943.0,318.0,820.0,36705.0
10207,CA,293.504,34.0,362.0,2461.0,413.0,967.0,72893.0
10211,CA,318.702,32.0,244.0,1634.0,235.0,578.0,53986.0
10212,CA,351.902,34.0,213.0,1632.0,220.0,527.0,78750.0
10239,CA,277.301,nan,434.0,3181.0,392.0,1415.0,65945.0
10242,CA,265.501,18.0,927.0,3218.0,826.0,1703.0,36946.0
10243,CA,270.101,28.0,166.0,1146.0,154.0,487.0,71472.0
10244,CA,270.8,16.0,427.0,2892.0,404.0,1229.0,64513.99999999999
10245,CA,285.203,21.0,190.0,1456.0,194.0,634.0,69113.0
10246,CA,299.202,29.0,410.0,3207.0,411.0,1291.0,72478.0
10247,CA,280.303,25.0,450.0,3183.0,470.0,1419.0,68268.0
10248,CA,289.804,25.0,596.0,4388.0,596.0,1919.0,66897.0
10249,CA,274.501,nan,255.0,2002.0,242.0,821.0,69612.0
10250,CA,275.004,23.0,244.0,1676.0,234.0,790.0,64218.0
10259,CA,350.002,33.0,12.0,48.0,12.0,38.0,52949.0
10262,CA,288.503,15.0,685.0,4755.0,679.0,2139.0,73658.0
10263,CA,272.201,20.0,540.0,3981.0,543.0,1887.0,65843.0
10264,CA,301.9,18.0,806.0,5079.0,760.0,2569.0,56548.99999999999
10270,CA,324.403,21.0,448.0,2233.0,418.0,1151.0,31534.0
10273,CA,297.101,16.0,370.0,1333.0,298.0,1536.0,30227.0
10278,CA,297.9,14.0,586.0,3252.0,557.0,1550.0,58243.0
10279,CA,327.501,19.0,303.0,1984.0,326.0,1031.0,70526.0
10281,CA,371.702,nan,505.0,2968.0,460.0,1431.0,53339.0
10282,CA,278.903,23.0,512.0,3081.0,484.0,1434.0,40714.0
10285,CA,272.8,26.0,363.0,2448.0,361.0,1198.0,65755.0
10286,CA,299.604,25.0,225.0,1726.0,222.0,709.0,70352.0
10291,CA,280.304,15.0,899.0,5395.0,830.0,2534.0,62185.0
10293,CA,461.302,22.0,285.0,2269.0,282.0,906.0,92327.0
10297,CA,303.004,16.0,673.0,4043.0,674.0,1908.0,63303.0
10298,CA,308.804,16.0,731.0,3295.0,702.0,1565.0,54570.0
10299,CA,371.802,15.0,410.0,3333.0,417.0,1464.0,80287.0
10300,CA,272.401,19.0,766.0,4579.0,737.0,2058.0,60571.0
10301,CA,306.4,18.0,282.0,1959.0,269.0,671.0,65841.0
10302,CA,277.502,nan,990.0,5821.0,915.0,2308.0,46315.0
10303,CA,357.902,29.0,384.0,3123.0,393.0,1278.0,70217.0
10306,CA,301.9,16.0,242.0,1804.0,238.0,873.0,66678.0
10307,CA,268.2,15.0,904.0,6241.0,908.0,2925.0,65437.0
10309,CA,354.904,23.0,485.0,3762.0,463.0,1488.0,78537.0
10310,CA,366.302,6.0,5475.0,37939.0,5192.0,16122.0,74947.0
10311,CA,307.802,12.0,761.0,4839.0,699.0,2090.0,66536.0
10312,CA,410.202,11.0,627.0,4876.0,620.0,2073.0,81117.00000000001
10313,CA,415.304,9.0,1213.0,9731.0,1218.0,4161.0,89088.0
10317,CA,304.902,nan,641.0,4155.0,605.0,1560.0,58060.0
10318,CA,454.3,27.0,205.0,1791.0,220.0,680.0,101298.99999999999
10319,CA,460.101,18.0,517.0,4343.0,487.0,1605.0,105981.0
10320,CA,365.303,11.0,1604.0,10486.0,1422.0,4006.0,83931.0
10321,CA,335.6,16.0,508.0,3781.0,503.0,1666.0,72554.0
10322,CA,266.002,18.0,661.0,4391.0,636.0,2146.0,61504.0
10323,CA,288.2,16.0,433.0,3182.0,431.0,1665.0,70592.0
10324,CA,380.002,27.0,281.0,1987.0,262.0,829.0,77752.0
10325,CA,417.001,20.0,483.0,3976.0,454.0,1377.0,98074.0
10327,CA,283.2,15.0,1620.0,10536.0,1623.0,4410.0,66700.0
10328,CA,353.104,15.0,831.0,5416.0,718.0,2064.0,73681.0
10329,CA,410.503,17.0,514.0,3768.0,471.0,1449.0,87124.0
10330,CA,270.5,17.0,504.0,3491.0,510.0,1500.0,66207.0
10331,CA,300.704,18.0,461.0,3090.0,438.0,1262.0,64414.99999999999
10332,CA,266.401,6.0,717.0,4380.0,745.0,1915.0,67274.0
10333,CA,500.005,15.0,444.0,3668.0,435.0,1401.0,101316.0
10334,CA,388.301,17.0,297.0,2453.0,279.0,955.0,82375.0
10335,CA,314.0,8.0,823.0,5416.0,586.0,1755.0,69544.0
10336,CA,413.702,14.0,751.0,6209.0,743.0,2443.0,91808.0
10337,CA,500.001,4.0,72.0,583.0,67.0,199.0,71193.0
10340,CA,388.701,15.0,146.0,1209.0,149.0,576.0,88470.0
10341,CA,290.303,18.0,476.0,3551.0,449.0,1510.0,69250.0
10344,CA,286.901,20.0,258.0,2022.0,272.0,792.0,84111.99999999999
10348,CA,274.003,22.0,270.0,1933.0,288.0,860.0,71497.0
10349,CA,279.6,26.0,235.0,1685.0,233.0,785.0,68667.0
10350,CA,278.103,27.0,522.0,3747.0,498.0,1649.0,75488.0
10356,CA,272.504,40.0,232.0,1317.0,218.0,531.0,56346.0
10357,CA,266.003,27.0,452.0,3167.0,454.0,1520.0,67921.0
10358,CA,288.103,19.0,709.0,4553.0,671.0,1920.0,75791.0
10359,CA,314.804,23.0,171.0,1215.0,170.0,566.0,72592.0
10360,CA,315.6,19.0,397.0,3020.0,386.0,1175.0,75196.0
10361,CA,280.3,nan,210.0,1617.0,211.0,692.0,79294.0
10362,CA,286.601,17.0,569.0,4279.0,550.0,1645.0,80082.0
10364,CA,282.702,18.0,583.0,4267.0,546.0,2025.0,64598.00000000001
10367,CA,303.901,21.0,462.0,3915.0,456.0,1647.0,72147.0
10373,CA,351.301,17.0,429.0,3392.0,427.0,1396.0,84471.0
10374,CA,294.802,nan,672.0,4713.0,675.0,2197.0,75426.0
10376,CA,288.702,14.0,493.0,3583.0,469.0,1689.0,77814.0
10377,CA,484.102,6.0,893.0,7826.0,792.0,2988.0,101531.0
10378,CA,436.6,10.0,643.0,4817.0,592.0,1810.0,87980.0
10379,CA,293.203,13.0,430.0,2424.0,395.0,813.0,61935.0
10383,CA,275.002,18.0,411.0,2709.0,390.0,1141.0,62899.0
10386,CA,278.704,18.0,801.0,5738.0,766.0,2532.0,64114.00000000001
10388,CA,316.101,14.0,433.0,2321.0,382.0,1004.0,51330.0
10389,CA,348.003,nan,384.0,3276.0,394.0,1315.0,81611.0
10390,CA,357.603,7.0,519.0,4190.0,545.0,1798.0,96986.00000000001
10392,CA,331.404,4.0,355.0,2412.0,217.0,706.0,78061.0
10394,CA,337.903,12.0,341.0,2653.0,358.0,1240.0,80409.0
10399,CA,286.003,nan,256.0,1746.0,277.0,943.0,59339.00000000001
10400,CA,363.204,18.0,177.0,1343.0,185.0,652.0,72648.0
10401,CA,447.403,16.0,63.0,428.0,45.0,137.0,51360.0
10402,CA,378.2,5.0,433.0,2994.0,393.0,991.0,100765.0
10403,CA,495.404,5.0,663.0,5351.0,557.0,1864.0,110567.0
10404,CA,302.004,7.0,1304.0,8875.0,1028.0,3192.0,68588.0
10405,CA,279.803,33.0,215.0,1223.0,208.0,635.0,65143.00000000001
10406,CA,483.304,7.0,103.0,454.0,47.0,213.0,109704.0
10413,CA,284.903,5.0,723.0,4545.0,586.0,1604.0,68004.0
10416,CA,500.001,5.0,501.0,1607.0,426.0,817.0,33750.0
10418,CA,500.004,9.0,786.0,6814.0,681.0,2177.0,104900.0
10419,CA,500.001,25.0,515.0,2656.0,438.0,1001.0,40294.0
10420,CA,500.001,15.0,1056.0,5748.0,849.0,2107.0,51482.0
10421,CA,402.901,35.0,407.0,2559.0,402.0,948.0,61557.00000000001
10422,CA,282.0,35.0,859.0,3960.0,775.0,1923.0,40313.0
10423,CA,309.201,33.0,393.0,2193.0,389.0,923.0,45476.0
10424,CA,294.203,8.0,256.0,1812.0,212.0,664.0,64870.0
10425,CA,363.503,5.0,605.0,3551.0,536.0,1575.0,53705.0
10426,CA,310.804,5.0,284.0,1972.0,271.0,809.0,76012.0
10428,CA,387.302,7.0,1088.0,7687.0,1061.0,2815.0,63400.99999999999
10429,CA,325.502,26.0,238.0,1530.0,218.0,607.0,62871.0
10431,CA,284.104,28.0,58.0,336.0,49.0,134.0,48750.0
10435,CA,370.8,17.0,658.0,2737.0,496.0,910.0,35729.0
10439,CA,310.004,nan,416.0,1444.0,314.0,597.0,31395.0
10441,CA,341.302,6.0,1266.0,5815.0,1044.0,2365.0,43897.00000000001
10444,CA,280.602,24.0,462.0,2482.0,428.0,1051.0,46650.0
10445,CA,346.503,28.0,401.0,2303.0,382.0,852.0,39875.0
10446,CA,414.004,23.0,565.0,3955.0,545.0,1393.0,51439.0
10447,CA,346.204,17.0,274.0,2040.0,269.0,715.0,65954.0
10448,CA,358.804,18.0,486.0,3224.0,488.0,1232.0,65964.0
10449,CA,500.004,nan,616.0,2728.0,568.0,1084.0,16393.0
10450,CA,277.803,25.0,725.0,3573.0,543.0,1409.0,46518.0
10451,CA,500.004,29.0,520.0,2997.0,412.0,904.0,66852.0
10452,CA,300.003,19.0,275.0,1681.0,260.0,783.0,53999.0
10453,CA,288.102,30.0,374.0,2073.0,342.0,955.0,50877.0
10454,CA,312.7,31.0,234.0,1264.0,243.0,612.0,51024.0
10455,CA,500.002,24.0,184.0,811.0,157.0,336.0,23846.0
10457,CA,271.602,5.0,433.0,2520.0,337.0,781.0,56197.0
10458,CA,402.2,12.0,585.0,3486.0,559.0,1469.0,54188.0
10459,CA,500.003,6.0,192.0,1638.0,176.0,576.0,130502.0
10460,CA,353.604,15.0,537.0,3623.0,493.0,1506.0,72013.0
10462,CA,277.304,22.0,1143.0,7036.0,1069.0,2826.0,60873.0
10463,CA,275.902,13.0,401.0,2011.0,375.0,1034.0,56754.0
10465,CA,500.004,34.0,778.0,5113.0,650.0,1530.0,103983.00000000001
10466,CA,381.203,41.0,809.0,3833.0,640.0,1334.0,50044.00000000001
10467,CA,500.005,31.0,273.0,1724.0,260.0,614.0,78239.0
10468,CA,420.603,4.0,921.0,6391.0,823.0,2131.0,78915.0
10471,CA,324.004,19.0,601.0,3620.0,572.0,1179.0,51330.0
10472,CA,500.005,6.0,735.0,3626.0,531.0,1131.0,57281.00000000001
10473,CA,500.001,18.0,293.0,2170.0,282.0,656.0,98321.0
10474,CA,295.903,7.0,790.0,4552.0,634.0,1238.0,61785.0
10475,CA,288.102,19.0,440.0,3564.0,471.0,1585.0,64211.0
10476,CA,265.904,26.0,266.0,1960.0,257.0,972.0,68154.0
10479,CA,279.503,nan,397.0,2208.0,405.0,1333.0,34750.0
10480,CA,332.004,16.0,424.0,3260.0,435.0,1464.0,65413.0
10481,CA,348.101,17.0,430.0,3321.0,434.0,1435.0,79283.0
10482,CA,314.0,15.0,468.0,3475.0,452.0,1570.0,88636.0
10483,CA,330.002,6.0,1011.0,6678.0,984.0,2878.0,75177.0
10484,CA,500.003,11.0,264.0,2328.0,237.0,900.0,149009.0
10485,CA,500.004,10.0,351.0,2891.0,355.0,1177.0,103953.0
10486,CA,285.601,7.0,735.0,4459.0,707.0,1735.0,61260.0
10492,CA,480.802,nan,431.0,2931.0,430.0,1482.0,63230.00000000001
10493,CA,294.3,22.0,625.0,4173.0,634.0,1653.0,63568.0
10494,CA,288.504,27.0,481.0,3241.0,500.0,1464.0,61815.0
10495,CA,305.6,15.0,378.0,2020.0,292.0,679.0,57560.0
10501,CA,300.004,24.0,724.0,3501.0,634.0,1481.0,38600.0
10502,CA,320.8,21.0,364.0,1579.0,333.0,767.0,41563.0
10503,CA,305.6,24.0,538.0,2209.0,482.0,1424.0,35915.0
10505,CA,350.003,22.0,401.0,1858.0,381.0,881.0,38403.0
10506,CA,500.005,9.0,359.0,1889.0,247.0,620.0,38992.0
10507,CA,315.501,7.0,429.0,2262.0,406.0,1018.0,60650.00000000001
10508,CA,341.404,9.0,406.0,2842.0,405.0,1364.0,76180.0
10509,CA,322.801,9.0,632.0,3622.0,568.0,1550.0,57530.0
10510,CA,318.302,10.0,571.0,3860.0,578.0,1649.0,68007.0
10511,CA,272.0,22.0,284.0,1770.0,284.0,802.0,65394.0
10512,CA,282.901,17.0,779.0,5045.0,801.0,2396.0,60868.0
10513,CA,325.001,4.0,628.0,2142.0,484.0,1177.0,34455.0
10514,CA,279.001,3.0,767.0,5262.0,602.0,1460.0,68279.0
10515,CA,278.202,5.0,1448.0,7376.0,1280.0,3216.0,45380.0
10516,CA,288.503,6.0,1256.0,6699.0,1143.0,2837.0,59088.0
10517,CA,340.9,18.0,420.0,2490.0,365.0,879.0,61007.0
10518,CA,487.002,14.0,254.0,2200.0,284.0,887.0,131477.0
10519,CA,500.001,nan,701.0,4677.0,601.0,1543.0,63789.99999999999
10520,CA,500.004,nan,1453.0,10008.0,1139.0,3554.0,101122.0
10521,CA,384.2,5.0,220.0,1767.0,225.0,707.0,83275.0
10522,CA,274.3,5.0,268.0,1622.0,249.0,713.0,60743.0
10523,CA,354.702,8.0,694.0,4956.0,626.0,1802.0,79338.0
10525,CA,298.503,2.0,309.0,2116.0,263.0,705.0,69343.0
10528,CA,453.802,8.0,578.0,4911.0,559.0,1883.0,104415.0
10529,CA,318.303,19.0,368.0,2462.0,322.0,962.0,73878.0
10534,CA,268.501,6.0,405.0,2431.0,390.0,963.0,62661.0
10537,CA,397.702,7.0,257.0,1684.0,233.0,619.0,85830.0
10538,CA,434.704,8.0,1039.0,7478.0,1007.0,2973.0,87591.0
10539,CA,336.701,11.0,640.0,3460.0,473.0,1160.0,63579.0
10540,CA,340.301,9.0,2698.0,16590.0,2361.0,6226.0,63088.0
10541,CA,368.5,16.0,673.0,3897.0,632.0,1492.0,65206.0
10542,CA,454.102,10.0,1317.0,6565.0,904.0,1720.0,48900.0
10543,CA,345.702,20.0,454.0,2683.0,410.0,831.0,55507.0
10545,CA,355.102,18.0,585.0,4321.0,580.0,2029.0,83634.0
10547,CA,344.904,15.0,575.0,4027.0,588.0,2045.0,79125.0
10548,CA,337.101,19.0,298.0,2105.0,303.0,1062.0,73141.0
10551,CA,274.6,20.0,854.0,5808.0,799.0,2359.0,61062.0
10552,CA,307.403,18.0,459.0,3775.0,432.0,1587.0,86088.0
10553,CA,355.601,20.0,494.0,3388.0,463.0,1251.0,61863.0
10554,CA,308.901,14.0,358.0,2947.0,338.0,1295.0,81110.0
10558,CA,286.803,20.0,749.0,4429.0,682.0,1529.0,52325.0
10563,CA,386.102,15.0,619.0,4509.0,574.0,1995.0,104498.0
10564,CA,368.7,15.0,391.0,3012.0,375.0,1363.0,79739.0
10565,CA,362.503,12.0,351.0,2466.0,368.0,1244.0,87603.00000000001
10569,CA,350.503,11.0,331.0,2631.0,355.0,1256.0,82952.99999999999
10571,CA,309.204,8.0,2036.0,10538.0,1863.0,4658.0,57797.0
10575,CA,500.004,6.0,55.0,211.0,47.0,129.0,19659.0
10576,CA,302.004,19.0,751.0,5397.0,709.0,2384.0,75619.0
10577,CA,326.601,17.0,777.0,5746.0,777.0,2380.0,81926.0
10578,CA,273.8,26.0,261.0,1446.0,254.0,796.0,49079.0
10582,CA,272.803,28.0,460.0,3262.0,443.0,1386.0,65987.0
10585,CA,302.403,16.0,390.0,2667.0,348.0,1229.0,73769.0
10586,CA,276.502,24.0,466.0,3481.0,485.0,1594.0,68634.0
10592,CA,315.6,23.0,331.0,2503.0,331.0,1028.0,61150.0
10593,CA,295.5,20.0,505.0,3402.0,492.0,1576.0,60961.0
10594,CA,325.5,20.0,448.0,2747.0,411.0,1432.0,68219.0
10595,CA,313.904,20.0,242.0,1533.0,250.0,680.0,57115.0
10596,CA,326.1,20.0,311.0,2000.0,302.0,821.0,68722.0
10597,CA,306.704,18.0,519.0,2635.0,502.0,1151.0,44391.0
10599,CA,328.002,16.0,322.0,2099.0,310.0,875.0,79887.0
10601,CA,274.104,9.0,352.0,2035.0,340.0,862.0,69133.0
10602,CA,342.903,12.0,342.0,2099.0,330.0,911.0,77589.0
10605,CA,275.002,11.0,397.0,2439.0,388.0,1197.0,72025.0
10606,CA,296.603,12.0,531.0,3282.0,512.0,1449.0,74581.0
10610,CA,311.504,16.0,420.0,2640.0,407.0,1138.0,72118.0
10612,CA,265.903,13.0,299.0,1635.0,299.0,931.0,57858.0
10613,CA,375.3,13.0,319.0,2107.0,336.0,1003.0,87350.0
10615,CA,302.501,7.0,388.0,2490.0,399.0,1147.0,82840.0
10616,CA,329.103,4.0,556.0,3348.0,543.0,1527.0,67962.0
10617,CA,450.002,5.0,257.0,1256.0,292.0,883.0,24232.999999999996
10618,CA,500.002,4.0,308.0,1549.0,298.0,788.0,45469.0
10619,CA,360.6,8.0,213.0,1348.0,220.0,607.0,87974.0
10620,CA,333.602,5.0,497.0,3069.0,488.0,1360.0,79187.0
10621,CA,290.703,17.0,441.0,2899.0,450.0,1589.0,62760.0
10623,CA,358.002,5.0,1461.0,7108.0,1243.0,3070.0,61395.0
10625,CA,278.704,14.0,434.0,2817.0,401.0,1181.0,65743.0
10626,CA,304.704,13.0,316.0,2156.0,328.0,956.0,78139.0
10627,CA,379.803,15.0,248.0,1939.0,248.0,928.0,81111.0
10628,CA,375.7,7.0,588.0,4051.0,598.0,1988.0,75847.0
10630,CA,331.203,16.0,292.0,2207.0,311.0,1083.0,73518.0
10632,CA,291.3,7.0,1411.0,8240.0,1273.0,3320.0,72074.0
10635,CA,283.202,16.0,467.0,3117.0,473.0,1644.0,62162.0
10636,CA,313.402,17.0,864.0,6342.0,826.0,3133.0,71069.0
10641,CA,340.001,17.0,400.0,3071.0,372.0,1275.0,87385.0
10642,CA,333.3,16.0,292.0,1161.0,300.0,631.0,33438.0
10643,CA,433.3,38.0,465.0,1759.0,426.0,821.0,41304.0
10644,CA,500.004,37.0,329.0,2057.0,311.0,659.0,78660.0
10645,CA,500.001,nan,1003.0,6262.0,754.0,1734.0,109601.0
10646,CA,500.001,37.0,429.0,2070.0,377.0,726.0,58371.00000000001
10648,CA,500.005,45.0,493.0,2020.0,403.0,786.0,41590.99999999999
10649,CA,450.002,nan,462.0,1423.0,341.0,524.0,22969.0
10650,CA,452.1,40.0,1296.0,5066.0,1119.0,1917.0,38210.0
10651,CA,378.201,21.0,1547.0,8715.0,1396.0,3176.0,50907.0
10652,CA,500.003,31.0,775.0,3593.0,604.0,1070.0,44464.0
10653,CA,499.102,32.0,299.0,2024.0,277.0,618.0,67861.0
10655,CA,450.004,16.0,8.0,23.0,9.0,15.0,38750.0
10656,CA,350.003,18.0,277.0,1013.0,262.0,651.0,25197.0
10657,CA,275.001,20.0,641.0,2635.0,564.0,1456.0,37976.0
10658,CA,272.8,16.0,440.0,2356.0,454.0,750.0,65355.99999999999
10659,CA,291.704,19.0,387.0,1575.0,364.0,519.0,53423.0
10660,CA,269.0,26.0,664.0,3932.0,620.0,1832.0,63766.99999999999
10662,CA,383.904,17.0,192.0,1416.0,234.0,635.0,100757.0
10663,CA,274.203,21.0,493.0,2852.0,463.0,1193.0,58752.00000000001
10664,CA,278.4,nan,643.0,4230.0,593.0,1609.0,64238.0
10666,CA,500.005,28.0,363.0,2270.0,348.0,870.0,77900.0
10667,CA,500.003,15.0,486.0,3193.0,449.0,933.0,86001.0
10668,CA,500.003,28.0,320.0,2282.0,307.0,774.0,101275.0
10669,CA,500.004,22.0,585.0,4285.0,579.0,1447.0,90519.0
10670,CA,500.001,24.0,412.0,3170.0,345.0,1094.0,79367.0
10671,CA,500.004,19.0,371.0,2976.0,400.0,1247.0,101989.0
10672,CA,500.002,20.0,106.0,733.0,109.0,317.0,103893.0
10673,CA,500.001,14.0,744.0,4340.0,674.0,1509.0,75674.0
10674,CA,500.002,13.0,661.0,5192.0,665.0,1866.0,205028.0
